Date,Time,Temp,Humidity,Heat
2024-03-01,23:30:00,23.01,61.31,73.42
2024-03-02,00:00:00,27.54,51.22,81.57
2024-03-02,00:30:00,25.14,59.03,77.25
2024-03-02,01:00:00,23.46,79.47,74.23
2024-03-02,01:30:00,25.93,44.65,78.67
2024-03-02,02:00:00,26.93,70.42,80.47
2024-03-02,02:30:00,25.73,58.5,78.31
2024-03-02,03:00:00,25.26,73.44,77.47
2024-03-02,03:30:00,25.42,62.51,77.76
2024-03-02,04:00:00,23.39,53.29,74.1
2024-03-02,04:30:00,26.59,72.54,79.86
2024-03-02,05:00:00,24.45,48.67,76.01
2024-03-02,05:30:00,22.56,52.49,72.61
2024-03-02,06:00:00,22.41,74.78,72.34
2024-03-02,06:30:00,25.15,61.3,77.27
2024-03-02,07:00:00,25.26,59.92,77.47
2024-03-02,07:30:00,23.64,77.56,74.55
2024-03-02,08:00:00,26.4,47.5,79.52
2024-03-02,08:30:00,24.89,66.33,76.8
2024-03-02,09:00:00,22.22,48.84,72.0
2024-03-02,09:30:00,24.67,65.66,76.41
2024-03-02,10:00:00,24.6,76.06,76.28
2024-03-02,10:30:00,27.62,75.63,81.72
2024-03-02,11:00:00,23.23,69.92,73.81
2024-03-02,11:30:00,26.58,51.7,79.84
2024-03-02,12:00:00,25.28,42.36,77.5
2024-03-02,12:30:00,23.91,45.45,75.04
2024-03-02,13:00:00,26.91,51.73,80.44
2024-03-02,13:30:00,23.07,79.76,73.53
2024-03-02,14:00:00,27.74,67.07,81.93
2024-03-02,14:30:00,27.02,70.46,80.64
2024-03-02,15:00:00,23.42,52.46,74.16
2024-03-02,15:30:00,25.21,58.28,77.38
2024-03-02,16:00:00,27.47,70.71,81.45
2024-03-02,16:30:00,26.29,44.42,79.32
2024-03-02,17:00:00,24.01,72.59,75.22
2024-03-02,17:30:00,22.08,46.0,71.74
2024-03-02,18:00:00,22.55,59.23,72.59
2024-03-02,18:30:00,26.55,55.35,79.79
2024-03-02,19:00:00,25.85,45.55,78.53
2024-03-02,19:30:00,27.75,42.99,81.95
2024-03-02,20:00:00,25.92,62.15,78.66
2024-03-02,20:30:00,25.36,79.79,77.65
2024-03-02,21:00:00,24.03,70.44,75.25
2024-03-02,21:30:00,22.94,76.33,73.29
2024-03-02,22:00:00,23.53,47.47,74.35
2024-03-02,22:30:00,25.84,51.34,78.51
2024-03-02,23:00:00,22.16,49.74,71.89
2024-03-02,23:30:00,27.11,70.37,80.8
2024-03-03,00:00:00,22.13,57.57,71.83
2024-03-03,00:30:00,27.85,54.62,82.13
2024-03-03,01:00:00,24.96,70.65,76.93
2024-03-03,01:30:00,27.27,49.29,81.09
2024-03-03,02:00:00,24.33,47.98,75.79
2024-03-03,02:30:00,26.74,47.63,80.13
2024-03-03,03:00:00,22.06,54.6,71.71
2024-03-03,03:30:00,22.89,56.63,73.2
2024-03-03,04:00:00,24.48,78.84,76.06
2024-03-03,04:30:00,26.49,63.3,79.68
2024-03-03,05:00:00,25.13,63.0,77.23
2024-03-03,05:30:00,26.41,61.06,79.54
2024-03-03,06:00:00,24.05,40.85,75.29
2024-03-03,06:30:00,22.87,50.46,73.17
2024-03-03,07:00:00,23.74,57.56,74.73
2024-03-03,07:30:00,22.43,58.66,72.37
2024-03-03,08:00:00,25.87,50.92,78.57
2024-03-03,08:30:00,23.33,59.45,73.99
2024-03-03,09:00:00,26.28,52.13,79.3
2024-03-03,09:30:00,26.07,40.79,78.93
2024-03-03,10:00:00,22.38,58.45,72.28
2024-03-03,10:30:00,24.73,40.74,76.51
2024-03-03,11:00:00,23.46,58.48,74.23
2024-03-03,11:30:00,23.89,62.82,75.0
2024-03-03,12:00:00,22.61,55.51,72.7
2024-03-03,12:30:00,23.95,78.9,75.11
2024-03-03,13:00:00,23.89,53.98,75.0
2024-03-03,13:30:00,26.1,76.3,78.98
2024-03-03,14:00:00,26.13,72.16,79.03
2024-03-03,14:30:00,27.83,45.55,82.09
2024-03-03,15:00:00,23.84,49.56,74.91
2024-03-03,15:30:00,23.34,77.8,74.01
2024-03-03,16:00:00,27.44,64.7,81.39
2024-03-03,16:30:00,24.87,71.7,76.77
2024-03-03,17:00:00,25.1,57.42,77.18
2024-03-03,17:30:00,22.34,74.77,72.21
2024-03-03,18:00:00,22.05,78.97,71.69
2024-03-03,18:30:00,26.89,73.82,80.4
2024-03-03,19:00:00,26.61,47.42,79.9
2024-03-03,19:30:00,25.14,68.12,77.25
2024-03-03,20:00:00,25.43,70.99,77.77
2024-03-03,20:30:00,24.96,78.08,76.93
2024-03-03,21:00:00,24.37,51.4,75.87
2024-03-03,21:30:00,27.01,62.03,80.62
2024-03-03,22:00:00,22.67,64.65,72.81
2024-03-03,22:30:00,22.31,71.72,72.16
2024-03-03,23:00:00,25.18,57.46,77.32
2024-03-03,23:30:00,22.65,48.02,72.77
2024-03-04,00:00:00,23.12,66.76,73.62
2024-03-04,00:30:00,26.64,40.53,79.95
2024-03-04,01:00:00,25.61,63.38,78.1
2024-03-04,01:30:00,25.19,66.66,77.34
2024-03-04,02:00:00,27.71,55.39,81.88
2024-03-04,02:30:00,24.89,44.63,76.8
2024-03-04,03:00:00,22.22,52.73,72.0
2024-03-04,03:30:00,23.65,41.63,74.57
2024-03-04,04:00:00,23.27,63.47,73.89
2024-03-04,04:30:00,23.53,64.0,74.35
2024-03-04,05:00:00,22.68,46.35,72.82
2024-03-04,05:30:00,22.33,69.15,72.19
2024-03-04,06:00:00,23.0,62.93,73.4
2024-03-04,06:30:00,25.12,56.87,77.22
2024-03-04,07:00:00,25.56,53.74,78.01
2024-03-04,07:30:00,22.71,53.54,72.88
2024-03-04,08:00:00,27.12,43.86,80.82
2024-03-04,08:30:00,27.96,60.5,82.33
2024-03-04,09:00:00,26.64,55.58,79.95
2024-03-04,09:30:00,26.21,47.58,79.18
2024-03-04,10:00:00,23.31,63.7,73.96
2024-03-04,10:30:00,27.18,63.96,80.92
2024-03-04,11:00:00,26.85,61.42,80.33
2024-03-04,11:30:00,25.97,75.22,78.75
2024-03-04,12:00:00,22.03,67.53,71.65
2024-03-04,12:30:00,27.38,68.0,81.28
2024-03-04,13:00:00,25.85,72.02,78.53
2024-03-04,13:30:00,22.49,74.23,72.48
2024-03-04,14:00:00,27.58,74.92,81.64
2024-03-04,14:30:00,25.35,63.41,77.63
2024-03-04,15:00:00,26.8,58.77,80.24
2024-03-04,15:30:00,27.81,57.31,82.06
2024-03-04,16:00:00,22.47,64.98,72.45
2024-03-04,16:30:00,23.98,78.92,75.16
2024-03-04,17:00:00,26.12,72.65,79.02
2024-03-04,17:30:00,22.98,66.46,73.36
2024-03-04,18:00:00,23.68,52.82,74.62
2024-03-04,18:30:00,26.55,60.17,79.79
2024-03-04,19:00:00,23.01,43.72,73.42
2024-03-04,19:30:00,27.16,62.23,80.89
2024-03-04,20:00:00,25.44,62.26,77.79
2024-03-04,20:30:00,22.91,65.88,73.24
2024-03-04,21:00:00,26.0,55.99,78.8
2024-03-04,21:30:00,27.12,59.47,80.82
2024-03-04,22:00:00,22.25,75.2,72.05
2024-03-04,22:30:00,24.23,48.46,75.61
2024-03-04,23:00:00,26.3,57.03,79.34
2024-03-04,23:30:00,26.44,79.22,79.59
2024-03-05,00:00:00,23.21,47.45,73.78
2024-03-05,00:30:00,22.57,61.06,72.63
2024-03-05,01:00:00,27.01,79.21,80.62
2024-03-05,01:30:00,22.14,78.15,71.85
2024-03-05,02:00:00,26.19,71.87,79.14
2024-03-05,02:30:00,26.88,64.16,80.38
2024-03-05,03:00:00,26.05,47.2,78.89
2024-03-05,03:30:00,23.51,42.41,74.32
2024-03-05,04:00:00,27.2,62.86,80.96
2024-03-05,04:30:00,23.84,54.0,74.91
2024-03-05,05:00:00,23.01,48.44,73.42
2024-03-05,05:30:00,26.54,48.76,79.77
2024-03-05,06:00:00,23.94,68.43,75.09
2024-03-05,06:30:00,22.3,61.28,72.14
2024-03-05,07:00:00,25.2,54.46,77.36
2024-03-05,07:30:00,24.59,71.05,76.26
2024-03-05,08:00:00,22.8,41.82,73.04
2024-03-05,08:30:00,26.44,68.9,79.59
2024-03-05,09:00:00,23.63,78.98,74.53
2024-03-05,09:30:00,26.04,66.19,78.87
2024-03-05,10:00:00,24.01,77.31,75.22
2024-03-05,10:30:00,25.26,47.62,77.47
2024-03-05,11:00:00,22.16,59.36,71.89
2024-03-05,11:30:00,23.6,70.38,74.48
2024-03-05,12:00:00,25.92,56.7,78.66
2024-03-05,12:30:00,23.83,55.69,74.89
2024-03-05,13:00:00,27.26,43.64,81.07
2024-03-05,13:30:00,25.8,48.34,78.44
2024-03-05,14:00:00,22.07,76.54,71.73
2024-03-05,14:30:00,24.89,70.59,76.8
2024-03-05,15:00:00,25.77,69.11,78.39
2024-03-05,15:30:00,24.81,67.86,76.66
2024-03-05,16:00:00,22.87,57.65,73.17
2024-03-05,16:30:00,23.6,48.11,74.48
2024-03-05,17:00:00,23.76,61.74,74.77
2024-03-05,17:30:00,25.8,63.3,78.44
2024-03-05,18:00:00,24.38,72.16,75.88
2024-03-05,18:30:00,22.82,63.35,73.08
2024-03-05,19:00:00,27.25,43.49,81.05
2024-03-05,19:30:00,27.42,70.37,81.36
2024-03-05,20:00:00,25.01,69.68,77.02
2024-03-05,20:30:00,23.73,51.07,74.71
2024-03-05,21:00:00,26.73,51.91,80.11
2024-03-05,21:30:00,27.72,55.07,81.9
2024-03-05,22:00:00,26.86,73.71,80.35
2024-03-05,22:30:00,22.56,64.98,72.61
2024-03-05,23:00:00,26.58,61.05,79.84
2024-03-05,23:30:00,27.56,52.17,81.61
2024-03-06,00:00:00,22.66,55.26,72.79
2024-03-06,00:30:00,23.37,48.7,74.07
2024-03-06,01:00:00,26.18,45.51,79.12
2024-03-06,01:30:00,27.49,68.57,81.48
2024-03-06,02:00:00,25.77,50.39,78.39
2024-03-06,02:30:00,22.72,58.52,72.9
2024-03-06,03:00:00,24.71,61.99,76.48
2024-03-06,03:30:00,25.3,44.77,77.54
2024-03-06,04:00:00,26.16,58.88,79.09
2024-03-06,04:30:00,24.32,71.17,75.78
2024-03-06,05:00:00,25.76,46.78,78.37
2024-03-06,05:30:00,25.99,54.8,78.78
2024-03-06,06:00:00,22.8,41.63,73.04
2024-03-06,06:30:00,27.09,71.44,80.76
2024-03-06,07:00:00,26.37,62.99,79.47
2024-03-06,07:30:00,26.42,71.76,79.56
2024-03-06,08:00:00,24.82,57.36,76.68
2024-03-06,08:30:00,22.1,61.83,71.78
2024-03-06,09:00:00,26.43,52.13,79.57
2024-03-06,09:30:00,24.5,67.34,76.1
2024-03-06,10:00:00,25.82,69.75,78.48
2024-03-06,10:30:00,25.79,61.98,78.42
2024-03-06,11:00:00,24.67,51.25,76.41
2024-03-06,11:30:00,25.76,63.04,78.37
2024-03-06,12:00:00,22.49,49.02,72.48
2024-03-06,12:30:00,27.78,76.55,82.0
2024-03-06,13:00:00,27.96,40.5,82.33
2024-03-06,13:30:00,23.68,52.76,74.62
2024-03-06,14:00:00,26.43,62.47,79.57
2024-03-06,14:30:00,23.53,50.37,74.35
2024-03-06,15:00:00,25.98,43.36,78.76
2024-03-06,15:30:00,24.67,42.36,76.41
2024-03-06,16:00:00,23.25,79.44,73.85
2024-03-06,16:30:00,26.66,54.36,79.99
2024-03-06,17:00:00,24.46,68.47,76.03
2024-03-06,17:30:00,27.1,59.83,80.78
2024-03-06,18:00:00,25.02,54.91,77.04
2024-03-06,18:30:00,26.78,46.99,80.2
2024-03-06,19:00:00,24.95,75.75,76.91
2024-03-06,19:30:00,26.19,64.78,79.14
2024-03-06,20:00:00,26.39,44.02,79.5
2024-03-06,20:30:00,23.61,53.95,74.5
2024-03-06,21:00:00,25.36,68.79,77.65
2024-03-06,21:30:00,25.63,74.72,78.13
2024-03-06,22:00:00,24.9,52.46,76.82
2024-03-06,22:30:00,24.67,70.24,76.41
2024-03-06,23:00:00,26.15,73.18,79.07
2024-03-06,23:30:00,26.31,55.27,79.36
2024-03-07,00:00:00,22.34,49.94,72.21
2024-03-07,00:30:00,24.17,40.76,75.51
2024-03-07,01:00:00,24.26,66.88,75.67
2024-03-07,01:30:00,27.41,58.16,81.34
2024-03-07,02:00:00,27.02,60.69,80.64
2024-03-07,02:30:00,22.76,70.49,72.97
2024-03-07,03:00:00,26.44,40.72,79.59
2024-03-07,03:30:00,25.78,52.59,78.4
2024-03-07,04:00:00,24.13,69.5,75.43
2024-03-07,04:30:00,22.35,59.84,72.23
2024-03-07,05:00:00,25.59,53.84,78.06
2024-03-07,05:30:00,24.25,51.66,75.65
2024-03-07,06:00:00,23.97,58.74,75.15
2024-03-07,06:30:00,24.58,57.97,76.24
2024-03-07,07:00:00,22.44,58.63,72.39
2024-03-07,07:30:00,24.22,51.51,75.6
2024-03-07,08:00:00,26.33,71.68,79.39
2024-03-07,08:30:00,23.27,59.36,73.89
2024-03-07,09:00:00,22.3,60.24,72.14
2024-03-07,09:30:00,26.9,79.7,80.42
2024-03-07,10:00:00,25.82,60.4,78.48
2024-03-07,10:30:00,24.98,67.52,76.96
2024-03-07,11:00:00,25.29,70.7,77.52
2024-03-07,11:30:00,23.55,77.23,74.39
2024-03-07,12:00:00,27.42,47.71,81.36
2024-03-07,12:30:00,26.55,60.78,79.79
2024-03-07,13:00:00,23.38,54.33,74.08
2024-03-07,13:30:00,25.7,70.12,78.26
2024-03-07,14:00:00,26.73,44.69,80.11
2024-03-07,14:30:00,27.61,40.3,81.7
2024-03-07,15:00:00,23.14,44.7,73.65
2024-03-07,15:30:00,24.96,51.51,76.93
2024-03-07,16:00:00,24.88,78.26,76.78
2024-03-07,16:30:00,22.51,54.61,72.52
2024-03-07,17:00:00,25.28,63.19,77.5
2024-03-07,17:30:00,22.53,62.86,72.55
2024-03-07,18:00:00,24.79,74.43,76.62
2024-03-07,18:30:00,22.13,69.07,71.83
2024-03-07,19:00:00,26.02,52.0,78.84
2024-03-07,19:30:00,22.34,47.21,72.21
2024-03-07,20:00:00,24.18,43.56,75.52
2024-03-07,20:30:00,24.96,69.8,76.93
2024-03-07,21:00:00,22.65,43.77,72.77
2024-03-07,21:30:00,22.54,58.59,72.57
2024-03-07,22:00:00,26.7,59.49,80.06
2024-03-07,22:30:00,24.99,52.95,76.98
2024-03-07,23:00:00,26.34,73.23,79.41
2024-03-07,23:30:00,24.11,72.83,75.4
2024-03-08,00:00:00,25.51,68.64,77.92
2024-03-08,00:30:00,24.78,63.36,76.6
2024-03-08,01:00:00,27.55,75.63,81.59
2024-03-08,01:30:00,26.97,40.94,80.55
2024-03-08,02:00:00,26.97,44.5,80.55
2024-03-08,02:30:00,23.13,68.2,73.63
2024-03-08,03:00:00,25.24,66.29,77.43
2024-03-08,03:30:00,25.63,60.62,78.13
2024-03-08,04:00:00,26.7,53.09,80.06
2024-03-08,04:30:00,25.02,54.71,77.04
2024-03-08,05:00:00,22.6,53.74,72.68
2024-03-08,05:30:00,24.89,43.56,76.8
2024-03-08,06:00:00,27.21,42.01,80.98
2024-03-08,06:30:00,25.78,50.88,78.4
2024-03-08,07:00:00,25.6,57.43,78.08
2024-03-08,07:30:00,24.88,79.98,76.78
2024-03-08,08:00:00,22.48,73.92,72.46
2024-03-08,08:30:00,26.56,50.22,79.81
2024-03-08,09:00:00,23.42,44.3,74.16
2024-03-08,09:30:00,25.53,69.28,77.95
2024-03-08,10:00:00,25.95,78.1,78.71
2024-03-08,10:30:00,22.28,57.8,72.1
2024-03-08,11:00:00,25.3,78.73,77.54
2024-03-08,11:30:00,23.49,59.89,74.28
2024-03-08,12:00:00,22.06,77.84,71.71
2024-03-08,12:30:00,25.09,65.66,77.16
2024-03-08,13:00:00,26.18,41.48,79.12
2024-03-08,13:30:00,24.92,69.22,76.86
2024-03-08,14:00:00,22.21,44.13,71.98
2024-03-08,14:30:00,22.31,71.17,72.16
2024-03-08,15:00:00,24.88,50.63,76.78
2024-03-08,15:30:00,27.85,54.64,82.13
2024-03-08,16:00:00,26.4,65.37,79.52
2024-03-08,16:30:00,27.36,67.38,81.25
2024-03-08,17:00:00,25.94,79.14,78.69
2024-03-08,17:30:00,25.15,48.66,77.27
2024-03-08,18:00:00,24.49,58.58,76.08
2024-03-08,18:30:00,22.23,62.22,72.01
2024-03-08,19:00:00,22.59,63.79,72.66
2024-03-08,19:30:00,23.21,54.29,73.78
2024-03-08,20:00:00,25.56,61.03,78.01
2024-03-08,20:30:00,23.83,70.95,74.89
2024-03-08,21:00:00,25.62,57.35,78.12
2024-03-08,21:30:00,23.81,45.73,74.86
2024-03-08,22:00:00,26.03,70.0,78.85
2024-03-08,22:30:00,26.21,61.43,79.18
2024-03-08,23:00:00,27.7,69.56,81.86
2024-03-08,23:30:00,22.76,66.74,72.97
2024-03-09,00:00:00,26.31,62.21,79.36
2024-03-09,00:30:00,27.69,59.72,81.84
2024-03-09,01:00:00,26.57,48.89,79.83
2024-03-09,01:30:00,24.31,46.23,75.76
2024-03-09,02:00:00,25.51,66.06,77.92
2024-03-09,02:30:00,24.87,68.03,76.77
2024-03-09,03:00:00,23.66,77.52,74.59
2024-03-09,03:30:00,26.11,76.49,79.0
2024-03-09,04:00:00,27.96,59.27,82.33
2024-03-09,04:30:00,22.68,75.06,72.82
2024-03-09,05:00:00,26.26,50.27,79.27
2024-03-09,05:30:00,25.75,48.46,78.35
2024-03-09,06:00:00,25.28,44.16,77.5
2024-03-09,06:30:00,26.42,43.93,79.56
2024-03-09,07:00:00,25.4,76.1,77.72
2024-03-09,07:30:00,24.99,49.11,76.98
2024-03-09,08:00:00,27.45,63.85,81.41
2024-03-09,08:30:00,22.49,56.6,72.48
2024-03-09,09:00:00,23.96,68.76,75.13
2024-03-09,09:30:00,27.05,46.82,80.69
2024-03-09,10:00:00,24.87,43.82,76.77
2024-03-09,10:30:00,25.57,77.7,78.03
2024-03-09,11:00:00,26.33,44.41,79.39
2024-03-09,11:30:00,27.19,59.66,80.94
2024-03-09,12:00:00,24.77,54.62,76.59
2024-03-09,12:30:00,25.57,56.55,78.03
2024-03-09,13:00:00,25.15,47.57,77.27
2024-03-09,13:30:00,26.99,67.72,80.58
2024-03-09,14:00:00,27.22,40.73,81.0
2024-03-09,14:30:00,27.75,55.19,81.95
2024-03-09,15:00:00,22.82,49.16,73.08
2024-03-09,15:30:00,25.48,58.89,77.86
2024-03-09,16:00:00,27.26,49.75,81.07
2024-03-09,16:30:00,26.2,72.4,79.16
2024-03-09,17:00:00,26.64,47.25,79.95
2024-03-09,17:30:00,23.32,66.19,73.98
2024-03-09,18:00:00,26.21,53.45,79.18
2024-03-09,18:30:00,25.11,77.28,77.2
2024-03-09,19:00:00,23.39,77.21,74.1
2024-03-09,19:30:00,26.98,47.48,80.56
2024-03-09,20:00:00,25.69,56.66,78.24
2024-03-09,20:30:00,27.15,69.19,80.87
2024-03-09,21:00:00,22.48,66.29,72.46
2024-03-09,21:30:00,26.79,56.81,80.22
2024-03-09,22:00:00,22.5,46.93,72.5
2024-03-09,22:30:00,23.42,68.28,74.16
2024-03-09,23:00:00,25.07,44.67,77.13
2024-03-09,23:30:00,27.59,46.6,81.66
2024-03-10,00:00:00,27.6,40.95,81.68
2024-03-10,00:30:00,25.46,56.26,77.83
2024-03-10,01:00:00,22.65,51.86,72.77
2024-03-10,01:30:00,24.97,65.97,76.95
2024-03-10,02:00:00,27.78,62.4,82.0
2024-03-10,02:30:00,25.02,75.18,77.04
2024-03-10,03:00:00,23.69,73.29,74.64
2024-03-10,03:30:00,27.31,68.46,81.16
2024-03-10,04:00:00,26.81,76.32,80.26
2024-03-10,04:30:00,22.18,48.83,71.92
2024-03-10,05:00:00,22.75,64.62,72.95
2024-03-10,05:30:00,27.04,75.99,80.67
2024-03-10,06:00:00,23.93,67.29,75.07
2024-03-10,06:30:00,24.32,50.38,75.78
2024-03-10,07:00:00,26.56,66.21,79.81
2024-03-10,07:30:00,25.3,50.49,77.54
2024-03-10,08:00:00,25.91,65.74,78.64
2024-03-10,08:30:00,22.38,53.49,72.28
2024-03-10,09:00:00,24.19,76.83,75.54
2024-03-10,09:30:00,24.44,62.53,75.99
2024-03-10,10:00:00,23.47,47.75,74.25
2024-03-10,10:30:00,27.79,45.58,82.02
2024-03-10,11:00:00,27.46,40.42,81.43
2024-03-10,11:30:00,26.98,41.71,80.56
2024-03-10,12:00:00,26.86,47.52,80.35
2024-03-10,12:30:00,23.29,68.45,73.92
2024-03-10,13:00:00,26.74,43.42,80.13
2024-03-10,13:30:00,25.25,78.4,77.45
2024-03-10,14:00:00,26.92,46.12,80.46
2024-03-10,14:30:00,26.15,50.49,79.07
2024-03-10,15:00:00,23.91,49.83,75.04
2024-03-10,15:30:00,25.18,56.77,77.32
2024-03-10,16:00:00,25.16,64.43,77.29
2024-03-10,16:30:00,25.56,62.24,78.01
2024-03-10,17:00:00,22.38,74.02,72.28
2024-03-10,17:30:00,23.33,50.81,73.99
2024-03-10,18:00:00,25.25,51.74,77.45
2024-03-10,18:30:00,27.96,71.46,82.33
2024-03-10,19:00:00,24.54,76.28,76.17
2024-03-10,19:30:00,23.61,53.52,74.5
2024-03-10,20:00:00,22.56,52.83,72.61
2024-03-10,20:30:00,25.21,59.62,77.38
2024-03-10,21:00:00,24.67,69.26,76.41
2024-03-10,21:30:00,27.52,69.59,81.54
2024-03-10,22:00:00,25.42,75.92,77.76
2024-03-10,22:30:00,26.18,50.84,79.12
2024-03-10,23:00:00,23.41,53.84,74.14
2024-03-10,23:30:00,24.43,44.83,75.97
2024-03-11,00:00:00,22.67,43.47,72.81
2024-03-11,00:30:00,24.86,79.76,76.75
2024-03-11,01:00:00,24.79,65.74,76.62
2024-03-11,01:30:00,24.98,76.95,76.96
2024-03-11,02:00:00,26.76,78.71,80.17
2024-03-11,02:30:00,26.78,49.46,80.2
2024-03-11,03:00:00,25.48,61.78,77.86
2024-03-11,03:30:00,26.65,61.56,79.97
2024-03-11,04:00:00,25.38,53.1,77.68
2024-03-11,04:30:00,25.96,57.85,78.73
2024-03-11,05:00:00,26.68,71.29,80.02
2024-03-11,05:30:00,22.19,44.7,71.94
2024-03-11,06:00:00,25.14,78.01,77.25
2024-03-11,06:30:00,23.48,44.59,74.26
2024-03-11,07:00:00,23.34,66.74,74.01
2024-03-11,07:30:00,27.99,46.95,82.38
2024-03-11,08:00:00,27.67,42.87,81.81
2024-03-11,08:30:00,23.15,64.93,73.67
2024-03-11,09:00:00,24.14,64.4,75.45
2024-03-11,09:30:00,22.0,67.83,71.6
2024-03-11,10:00:00,22.36,45.12,72.25
2024-03-11,10:30:00,27.76,63.38,81.97
2024-03-11,11:00:00,27.99,60.2,82.38
2024-03-11,11:30:00,24.82,47.6,76.68
2024-03-11,12:00:00,24.33,56.33,75.79
2024-03-11,12:30:00,25.46,75.62,77.83
2024-03-11,13:00:00,22.72,62.86,72.9
2024-03-11,13:30:00,26.66,53.53,79.99
2024-03-11,14:00:00,26.62,47.0,79.92
2024-03-11,14:30:00,27.25,70.53,81.05
2024-03-11,15:00:00,27.72,73.09,81.9
2024-03-11,15:30:00,24.99,40.26,76.98
2024-03-11,16:00:00,27.4,62.54,81.32
2024-03-11,16:30:00,22.61,72.86,72.7
2024-03-11,17:00:00,22.18,61.99,71.92
2024-03-11,17:30:00,27.04,53.74,80.67
2024-03-11,18:00:00,25.9,64.73,78.62
2024-03-11,18:30:00,23.35,44.78,74.03
2024-03-11,19:00:00,22.72,46.75,72.9
2024-03-11,19:30:00,26.61,74.47,79.9
2024-03-11,20:00:00,23.5,60.36,74.3
2024-03-11,20:30:00,26.29,49.86,79.32
2024-03-11,21:00:00,25.18,64.39,77.32
2024-03-11,21:30:00,27.02,61.96,80.64
2024-03-11,22:00:00,24.56,54.96,76.21
2024-03-11,22:30:00,24.04,76.33,75.27
2024-03-11,23:00:00,26.36,57.01,79.45
2024-03-11,23:30:00,27.48,77.74,81.46
2024-03-12,00:00:00,26.14,78.8,79.05
2024-03-12,00:30:00,26.4,50.48,79.52
2024-03-12,01:00:00,22.96,56.91,73.33
2024-03-12,01:30:00,26.03,63.38,78.85
2024-03-12,02:00:00,23.12,50.01,73.62
2024-03-12,02:30:00,23.33,41.21,73.99
2024-03-12,03:00:00,24.4,68.92,75.92
2024-03-12,03:30:00,25.81,47.59,78.46
2024-03-12,04:00:00,27.87,48.94,82.17
2024-03-12,04:30:00,26.57,60.33,79.83
2024-03-12,05:00:00,23.67,56.68,74.61
2024-03-12,05:30:00,26.11,66.77,79.0
2024-03-12,06:00:00,22.51,59.87,72.52
2024-03-12,06:30:00,25.06,60.72,77.11
2024-03-12,07:00:00,25.82,67.89,78.48
2024-03-12,07:30:00,26.07,42.43,78.93
2024-03-12,08:00:00,26.21,50.36,79.18
2024-03-12,08:30:00,25.48,41.9,77.86
2024-03-12,09:00:00,23.7,48.43,74.66
2024-03-12,09:30:00,26.48,42.08,79.66
2024-03-12,10:00:00,22.02,48.18,71.64
2024-03-12,10:30:00,25.37,66.44,77.67
2024-03-12,11:00:00,22.37,40.6,72.27
2024-03-12,11:30:00,26.84,79.99,80.31
2024-03-12,12:00:00,27.96,60.21,82.33
2024-03-12,12:30:00,27.31,62.39,81.16
2024-03-12,13:00:00,24.89,51.24,76.8
2024-03-12,13:30:00,24.86,78.91,76.75
2024-03-12,14:00:00,24.74,72.09,76.53
2024-03-12,14:30:00,26.55,69.88,79.79
2024-03-12,15:00:00,22.08,59.03,71.74
2024-03-12,15:30:00,22.09,66.04,71.76
2024-03-12,16:00:00,25.73,44.39,78.31
2024-03-12,16:30:00,26.58,62.38,79.84
2024-03-12,17:00:00,27.63,71.75,81.73
2024-03-12,17:30:00,23.89,53.99,75.0
2024-03-12,18:00:00,25.1,56.76,77.18
2024-03-12,18:30:00,23.51,55.29,74.32
2024-03-12,19:00:00,24.95,63.35,76.91
2024-03-12,19:30:00,22.76,79.53,72.97
2024-03-12,20:00:00,24.11,79.39,75.4
2024-03-12,20:30:00,22.36,49.52,72.25
2024-03-12,21:00:00,23.98,56.46,75.16
2024-03-12,21:30:00,24.24,45.31,75.63
2024-03-12,22:00:00,23.89,60.46,75.0
2024-03-12,22:30:00,25.56,72.25,78.01
2024-03-12,23:00:00,26.56,60.77,79.81
2024-03-12,23:30:00,25.65,73.87,78.17
2024-03-13,00:00:00,22.72,54.16,72.9
2024-03-13,00:30:00,24.86,65.56,76.75
2024-03-13,01:00:00,24.33,68.87,75.79
2024-03-13,01:30:00,22.83,72.18,73.09
2024-03-13,02:00:00,27.61,42.98,81.7
2024-03-13,02:30:00,23.92,44.57,75.06
2024-03-13,03:00:00,25.91,79.87,78.64
2024-03-13,03:30:00,27.07,60.1,80.73
2024-03-13,04:00:00,22.72,51.28,72.9
2024-03-13,04:30:00,25.94,47.95,78.69
2024-03-13,05:00:00,23.41,63.59,74.14
2024-03-13,05:30:00,24.89,49.97,76.8
2024-03-13,06:00:00,25.77,77.8,78.39
2024-03-13,06:30:00,23.53,47.33,74.35
2024-03-13,07:00:00,24.56,43.95,76.21
2024-03-13,07:30:00,27.67,65.87,81.81
2024-03-13,08:00:00,26.52,43.41,79.74
2024-03-13,08:30:00,24.44,73.59,75.99
2024-03-13,09:00:00,24.92,77.29,76.86
2024-03-13,09:30:00,22.01,44.13,71.62
2024-03-13,10:00:00,24.47,72.47,76.05
2024-03-13,10:30:00,23.61,54.82,74.5
2024-03-13,11:00:00,22.32,62.75,72.18
2024-03-13,11:30:00,24.07,78.04,75.33
2024-03-13,12:00:00,23.01,53.26,73.42
2024-03-13,12:30:00,26.97,46.14,80.55
2024-03-13,13:00:00,26.45,41.12,79.61
2024-03-13,13:30:00,27.11,59.68,80.8
2024-03-13,14:00:00,27.3,53.63,81.14
2024-03-13,14:30:00,27.89,61.75,82.2
